Codice_Comune,Nome_Comune,Popolazione,Superficie_Kmq,Anno,Totale_Incidenti,Feriti,Morti,Tasso_Incidenti_10k,Densita_Incidenti_Kmq
004054,Castelnuovo di Ceva,100,6.2621,2019,2,2,0,200.0,0.32
004055,Castiglione Falletto,701,4.7202,2019,1,1,0,14.27,0.21
004056,Castiglione Tinella,832,11.6345,2019,0,0,0,0.0,0.0
004057,Castino,463,15.5227,2019,1,1,0,21.6,0.06
004058,Cavallerleone,668,16.4378,2019,2,3,1,29.94,0.12
004059,Cavallermaggiore,5447,51.5946,2019,15,20,2,27.54,0.29
004060,Celle di Macra,82,31.1052,2019,0,0,0,0.0,0.0
004061,Centallo,6877,42.4848,2019,9,12,1,13.09,0.21
004062,Ceresole Alba,2007,37.0496,2019,1,1,0,4.98,0.03
004063,Cerretto Langhe,410,10.1423,2019,1,1,0,24.39,0.1
004064,Cervasca,5143,18.2419,2019,13,14,0,25.28,0.71
004065,Cervere,2242,18.5961,2019,5,10,1,22.3,0.27
004066,Ceva,5592,43.1656,2019,7,10,0,12.52,0.16
004067,Cherasco,9401,81.5351,2019,31,42,2,32.98,0.38
004068,Chiusa di Pesio,3577,95.0188,2019,9,9,1,25.16,0.09
004069,Cigliè,185,6.1219,2019,0,0,0,0.0,0.0
004070,Cissone,82,5.9034,2019,0,0,0,0.0,0.0
004071,Clavesana,812,17.1508,2019,2,2,1,24.63,0.12
004072,Corneliano d'Alba,2120,10.0878,2019,2,3,0,9.43,0.2
004073,Cortemilia,2244,24.9874,2019,2,3,0,8.91,0.08
004074,Cossano Belbo,928,20.5398,2019,2,4,0,21.55,0.1
004075,Costigliole Saluzzo,3333,15.3423,2019,4,4,0,12.0,0.26
004076,Cravanzana,374,8.1183,2019,1,1,0,26.74,0.12
004077,Crissolo,154,52.0529,2019,0,0,0,0.0,0.0
004078,Cuneo,55822,119.6691,2019,260,358,3,46.58,2.17
004079,Demonte,1895,127.3063,2019,1,1,1,5.28,0.01
004080,Diano d'Alba,3604,17.5432,2019,3,6,0,8.32,0.17
004081,Dogliani,4572,35.6829,2019,5,7,0,10.94,0.14
004082,Dronero,6981,58.9574,2019,17,21,1,24.35,0.29
004083,Elva,87,26.2196,2019,0,0,0,0.0,0.0
004084,Entracque,777,160.7314,2019,0,0,0,0.0,0.0
004085,Envie,1946,24.9305,2019,2,2,0,10.28,0.08
004086,Farigliano,1694,16.4418,2019,2,3,0,11.81,0.12
004087,Faule,467,7.03,2019,2,3,0,42.83,0.28
004088,Feisoglio,297,7.6666,2019,1,1,0,33.67,0.13
004089,Fossano,24333,130.1434,2019,82,129,1,33.7,0.63
004090,Frabosa Soprana,743,47.1437,2019,0,0,0,0.0,0.0
004091,Frabosa Sottana,1588,37.6433,2019,4,12,0,25.19,0.11
004092,Frassino,264,17.0106,2019,0,0,0,0.0,0.0
004093,Gaiola,566,4.9691,2019,0,0,0,0.0,0.0
004094,Gambasca,341,5.7412,2019,0,0,0,0.0,0.0
004095,Garessio,2902,131.281,2019,2,3,0,6.89,0.02
004096,Genola,2605,13.7224,2019,4,6,1,15.36,0.29
004097,Gorzegno,257,13.9699,2019,0,0,0,0.0,0.0
004098,Gottasecca,124,13.6769,2019,0,0,0,0.0,0.0
004099,Govone,2260,18.9108,2019,1,1,0,4.42,0.05
004100,Grinzane Cavour,1995,3.8082,2019,1,2,0,5.01,0.26
004101,Guarene,3516,13.4459,2019,4,5,0,11.38,0.3
004102,Igliano,64,3.4042,2019,0,0,0,0.0,0.0
004103,Isasca,75,5.0784,2019,0,0,0,0.0,0.0
004104,Lagnasco,1460,17.7124,2019,5,10,0,34.25,0.28
004105,La Morra,2717,24.1658,2019,4,3,1,14.72,0.17
004106,Lequio Berria,452,11.8291,2019,0,0,0,0.0,0.0
004107,Lequio Tanaro,746,12.2004,2019,1,2,0,13.4,0.08
004108,Lesegno,816,14.2414,2019,3,5,0,36.76,0.21
004109,Levice,201,15.739,2019,0,0,0,0.0,0.0
004110,Limone Piemonte,1440,70.8104,2019,1,3,0,6.94,0.01
004111,Lisio,189,8.2287,2019,0,0,0,0.0,0.0
004112,Macra,46,24.6562,2019,0,0,0,0.0,0.0
004113,Magliano Alfieri,2194,9.5,2019,1,1,0,4.56,0.11
004114,Magliano Alpi,2170,33.2204,2019,8,15,0,36.87,0.24
004115,Mango,1259,20.031,2019,0,0,0,0.0,0.0
004116,Manta,3782,11.7345,2019,5,4,1,13.22,0.43
004117,Marene,3271,28.9869,2019,5,12,0,15.29,0.17
004118,Margarita,1426,11.3762,2019,3,2,1,21.04,0.26
004119,Marmora,53,41.1258,2019,0,0,0,0.0,0.0
004120,Marsaglia,213,13.0258,2019,0,0,0,0.0,0.0
004121,Martiniana Po,730,13.2806,2019,0,0,0,0.0,0.0
004122,Melle,292,27.9056,2019,2,4,0,68.49,0.07
004123,Moiola,219,15.0682,2019,2,8,0,91.32,0.13
004124,Mombarcaro,263,20.5111,2019,0,0,0,0.0,0.0
004125,Mombasiglio,616,17.3498,2019,1,2,0,16.23,0.06
004126,Monastero di Vasco,1266,17.4382,2019,0,0,0,0.0,0.0
004127,Monasterolo Casotto,81,7.6796,2019,0,0,0,0.0,0.0
004128,Monasterolo di Savigliano,1372,14.9114,2019,2,4,0,14.58,0.13
004129,Monchiero,577,4.9903,2019,1,1,0,17.33,0.2
004130,Mondovì,22233,87.0516,2019,57,101,2,25.64,0.65
004131,Monesiglio,592,12.933,2019,0,0,0,0.0,0.0
004132,Monforte d'Alba,1963,25.2745,2019,1,1,0,5.09,0.04
004133,Montà,4658,26.8203,2019,3,3,0,6.44,0.11
004134,Montaldo di Mondovì,540,23.5797,2019,0,0,0,0.0,0.0
004135,Montaldo Roero,848,11.8403,2019,0,0,0,0.0,0.0
004136,Montanera,726,11.6271,2019,0,0,0,0.0,0.0
004137,Montelupo Albese,484,6.4303,2019,0,0,0,0.0,0.0
004138,Montemale di Cuneo,214,11.1041,2019,0,0,0,0.0,0.0
004139,Monterosso Grana,517,42.2211,2019,0,0,0,0.0,0.0
004140,Monteu Roero,1609,24.6999,2019,1,1,0,6.22,0.04
004141,Montezemolo,237,6.9363,2019,2,2,0,84.39,0.29
004142,Monticello d'Alba,2343,10.2358,2019,8,13,0,34.14,0.78
004143,Moretta,4076,23.9934,2019,5,9,0,12.27,0.21
004144,Morozzo,1990,22.1919,2019,5,7,1,25.13,0.23
004145,Murazzano,838,27.6758,2019,0,0,0,0.0,0.0
004146,Murello,942,17.3282,2019,0,0,0,0.0,0.0
004147,Narzole,3469,26.1826,2019,7,9,0,20.18,0.27
004148,Neive,3350,21.3028,2019,4,9,0,11.94,0.19
004149,Neviglie,353,7.9261,2019,0,0,0,0.0,0.0
004150,Niella Belbo,356,11.5183,2019,0,0,0,0.0,0.0
004151,Niella Tanaro,974,15.707,2019,6,12,0,61.6,0.38
004152,Novello,973,11.7055,2019,7,12,1,71.94,0.6
004153,Nucetto,402,7.8083,2019,4,7,0,99.5,0.51
004154,Oncino,85,47.3592,2019,0,0,0,0.0,0.0
004155,Ormea,1491,124.4931,2019,4,5,0,26.83,0.03
004156,Ostana,84,14.0873,2019,0,0,0,0.0,0.0
004157,Paesana,2629,58.2693,2019,2,3,0,7.61,0.03
004158,Pagno,571,8.6797,2019,0,0,0,0.0,0.0
004159,Pamparato,278,34.5115,2019,0,0,0,0.0,0.0
004160,Paroldo,198,12.4249,2019,2,3,0,101.01,0.16
004161,Perletto,264,9.8932,2019,0,0,0,0.0,0.0
004162,Perlo,108,10.2155,2019,0,0,0,0.0,0.0
004163,Peveragno,5542,67.9186,2019,13,23,1,23.46,0.19
004164,Pezzolo Valle Uzzone,318,26.5691,2019,1,1,0,31.45,0.04
004165,Pianfei,2102,15.3103,2019,3,4,0,14.27,0.2
004166,Piasco,2703,10.6214,2019,2,2,0,7.4,0.19
004167,Pietraporzio,74,55.1856,2019,2,3,0,270.27,0.04
004168,Piobesi d'Alba,1399,4.0347,2019,0,0,0,0.0,0.0
004169,Piozzo,975,14.3043,2019,0,0,0,0.0,0.0
004170,Pocapaglia,3314,17.4774,2019,6,11,0,18.11,0.34
004171,Polonghera,1111,10.3146,2019,1,1,0,9.0,0.1
004172,Pontechianale,175,94.9229,2019,1,1,0,57.14,0.01
004173,Pradleves,231,19.2934,2019,0,0,0,0.0,0.0
004174,Prazzo,171,52.3851,2019,0,0,0,0.0,0.0
004175,Priero,526,20.0092,2019,4,7,0,76.05,0.2
004176,Priocca,2009,9.0306,2019,1,2,0,4.98,0.11
004177,Priola,669,27.3754,2019,1,1,0,14.95,0.04
004178,Prunetto,411,14.3615,2019,0,0,0,0.0,0.0
004179,Racconigi,9729,48.0562,2019,7,9,0,7.19,0.15
004180,Revello,4270,52.47,2019,14,22,1,32.79,0.27
004181,Rifreddo,1056,6.8436,2019,1,1,0,9.47,0.15
004182,Rittana,108,11.352,2019,0,0,0,0.0,0.0
004183,Roaschia,98,23.8368,2019,0,0,0,0.0,0.0
004184,Roascio,91,6.4212,2019,0,0,0,0.0,0.0
004185,Robilante,2183,25.0038,2019,1,4,0,4.58,0.04
004186,Roburent,475,29.8104,2019,0,0,0,0.0,0.0
004187,Roccabruna,1525,24.2989,2019,0,0,0,0.0,0.0
004188,Rocca Cigliè,126,7.0152,2019,0,0,0,0.0,0.0
004189,Rocca de' Baldi,1571,26.4023,2019,2,12,0,12.73,0.08
004190,Roccaforte Mondovì,2060,84.6105,2019,1,1,0,4.85,0.01
004191,Roccasparvera,739,11.2407,2019,1,1,0,13.53,0.09
004192,Roccavione,2655,19.1492,2019,5,6,0,18.83,0.26
004193,Rocchetta Belbo,154,4.5076,2019,0,0,0,0.0,0.0
004194,Roddi,1590,9.353,2019,1,4,0,6.29,0.11
004195,Roddino,415,10.5849,2019,1,0,1,24.1,0.09
004196,Rodello,958,8.9004,2019,0,0,0,0.0,0.0
004197,Rossana,809,19.9166,2019,0,0,0,0.0,0.0
004198,Ruffia,359,7.5091,2019,2,3,0,55.71,0.27
004199,Sale delle Langhe,475,10.5052,2019,1,1,0,21.05,0.1
004200,Sale San Giovanni,161,8.0742,2019,0,0,0,0.0,0.0
004201,Saliceto,1205,24.3254,2019,0,0,0,0.0,0.0
004202,Salmour,731,12.696,2019,2,6,0,27.36,0.16
004203,Saluzzo,17471,79.9306,2019,62,87,0,35.49,0.78
004204,Sambuco,85,46.1392,2019,1,1,0,117.65,0.02
004205,Sampeyre,989,98.9069,2019,1,1,0,10.11,0.01
004206,San Benedetto Belbo,153,4.8454,2019,0,0,0,0.0,0.0
004207,San Damiano Macra,407,54.2618,2019,1,1,0,24.57,0.02
004208,Sanfrè,2999,15.504,2019,1,3,0,3.33,0.06
004209,Sanfront,2290,39.7088,2019,2,2,0,8.73,0.05
004210,San Michele Mondovì,1846,18.1119,2019,1,1,0,5.42,0.06
004211,Sant'Albano Stura,2347,27.4544,2019,12,16,1,51.13,0.44
004212,Santa Vittoria d'Alba,2878,10.0758,2019,5,8,0,17.37,0.5
004213,Santo Stefano Belbo,3863,27.1836,2019,1,1,0,2.59,0.04
004214,Santo Stefano Roero,1346,13.1142,2019,2,4,0,14.86,0.15
004215,Savigliano,21431,110.7876,2019,36,57,2,16.8,0.32
004216,Scagnello,177,9.3878,2019,1,2,0,56.5,0.11
004217,Scarnafigi,2152,30.4979,2019,3,6,0,13.94,0.1
004218,Serralunga d'Alba,548,8.3908,2019,0,0,0,0.0,0.0
004219,Serravalle Langhe,300,8.8995,2019,2,2,0,66.67,0.22
004220,Sinio,480,8.6012,2019,0,0,0,0.0,0.0
004221,Somano,316,11.6848,2019,0,0,0,0.0,0.0
004222,Sommariva del Bosco,6230,35.4155,2019,4,7,0,6.42,0.11
004223,Sommariva Perno,2660,17.0935,2019,3,3,0,11.28,0.18
004224,Stroppo,98,28.0956,2019,0,0,0,0.0,0.0
004225,Tarantasca,2171,12.2016,2019,7,16,0,32.24,0.57
004226,Torre Bormida,165,7.1829,2019,0,0,0,0.0,0.0
004227,Torre Mondovì,491,18.5376,2019,1,3,0,20.37,0.05
004228,Torre San Giorgio,725,5.3901,2019,2,5,0,27.59,0.37
004229,Torresina,47,3.8226,2019,0,0,0,0.0,0.0
004230,Treiso,774,9.5956,2019,0,0,0,0.0,0.0
004231,Trezzo Tinella,310,10.5253,2019,0,0,0,0.0,0.0
004232,Trinità,2223,28.3367,2019,4,6,0,17.99,0.14
004233,Valdieri,917,153.3126,2019,0,0,0,0.0,0.0
004234,Valgrana,792,23.1017,2019,0,0,0,0.0,0.0
004235,Valloriate,99,16.9559,2019,0,0,0,0.0,0.0
004237,Venasca,1352,20.3938,2019,3,7,1,22.19,0.15
004238,Verduno,544,7.1571,2019,0,0,0,0.0,0.0
004239,Vernante,1124,62.0563,2019,2,5,0,17.79,0.03
004240,Verzuolo,6463,26.132,2019,14,24,1,21.66,0.54
004241,Vezza d'Alba,2338,14.0688,2019,3,5,0,12.83,0.21
004242,Vicoforte,3166,25.7363,2019,3,5,0,9.48,0.12
004243,Vignolo,2614,7.9417,2019,2,3,0,7.65,0.25
004244,Villafalletto,2878,29.7324,2019,9,19,1,31.27,0.3
004245,Villanova Mondovì,5715,28.2878,2019,6,10,0,10.5,0.21
004246,Villanova Solaro,749,14.7884,2019,3,7,0,40.05,0.2
004247,Villar San Costanzo,1543,19.4958,2019,1,2,0,6.48,0.05
004248,Vinadio,597,183.1692,2019,7,7,1,117.25,0.04
004249,Viola,359,21.0672,2019,0,0,0,0.0,0.0
004250,Vottignasco,490,8.09,2019,2,4,0,40.82,0.25
005001,Agliano Terme,1563,15.4485,2019,4,3,1,25.59,0.26
005002,Albugnano,491,9.5399,2019,0,0,0,0.0,0.0
005003,Antignano,964,10.8608,2019,1,1,0,10.37,0.09
005004,Aramengo,564,11.4124,2019,0,0,0,0.0,0.0
005005,Asti,74065,151.3113,2019,307,409,4,41.45,2.03
005006,Azzano d'Asti,382,6.4341,2019,1,2,0,26.18,0.16
005007,Baldichieri d'Asti,1088,5.066,2019,4,8,0,36.76,0.79
005008,Belveglio,312,5.2796,2019,0,0,0,0.0,0.0
005009,Berzano di San Pietro,407,7.343,2019,1,2,0,24.57,0.14
005010,Bruno,297,8.9008,2019,1,1,0,33.67,0.11
005011,Bubbio,818,15.7621,2019,0,0,0,0.0,0.0
005012,Buttigliera d'Asti,2517,19.1608,2019,3,3,0,11.92,0.16
005013,Calamandrana,1663,12.7884,2019,1,3,0,6.01,0.08
005014,Calliano,1226,17.2931,2019,3,6,0,24.47,0.17
005015,Calosso,1171,15.7149,2019,1,1,0,8.54,0.06
005016,Camerano Casasco,405,6.8923,2019,0,0,0,0.0,0.0
005017,Canelli,10212,23.4326,2019,23,25,0,22.52,0.98
005018,Cantarana,1003,9.7214,2019,0,0,0,0.0,0.0
005019,Capriglio,321,5.0565,2019,0,0,0,0.0,0.0
005020,Casorzo,597,12.648,2019,0,0,0,0.0,0.0
005021,Cassinasco,549,11.8391,2019,3,6,0,54.64,0.25
005022,Castagnole delle Lanze,3673,21.5648,2019,3,3,0,8.17,0.14
005023,Castagnole Monferrato,1157,17.3374,2019,2,2,0,17.29,0.12
005024,Castel Boglione,583,11.8622,2019,5,6,0,85.76,0.42
005025,Castell'Alfero,2657,20.0881,2019,2,3,0,7.53,0.1
005026,Castellero,294,4.2882,2019,0,0,0,0.0,0.0
005027,Castelletto Molina,140,3.0662,2019,0,0,0,0.0,0.0
005028,Castello di Annone,1801,23.1785,2019,6,10,0,33.31,0.26
005029,Castelnuovo Belbo,813,9.5499,2019,0,0,0,0.0,0.0
005030,Castelnuovo Calcea,706,8.2039,2019,2,3,0,28.33,0.24
005031,Castelnuovo Don Bosco,3079,21.6068,2019,2,2,0,6.5,0.09
005032,Castel Rocchero,394,5.6273,2019,0,0,0,0.0,0.0
005033,Cellarengo,706,10.8477,2019,0,0,0,0.0,0.0
005034,Celle Enomondo,462,5.5928,2019,1,2,0,21.65,0.18
005035,Cerreto d'Asti,223,3.9384,2019,0,0,0,0.0,0.0
005036,Cerro Tanaro,594,4.6529,2019,1,1,0,16.84,0.21
005037,Cessole,366,11.7779,2019,1,1,0,27.32,0.08
005038,Chiusano d'Asti,228,2.417,2019,1,1,0,43.86,0.41
005039,Cinaglio,428,5.5045,2019,0,0,0,0.0,0.0
005040,Cisterna d'Asti,1221,10.7326,2019,1,1,0,8.19,0.09
005041,Coazzolo,285,4.0489,2019,0,0,0,0.0,0.0
005042,Cocconato,1385,16.5226,2019,0,0,0,0.0,0.0
005044,Corsione,201,5.0824,2019,0,0,0,0.0,0.0
005045,Cortandone,310,5.0231,2019,0,0,0,0.0,0.0
005046,Cortanze,273,4.4766,2019,0,0,0,0.0,0.0
005047,Cortazzone,594,10.3333,2019,0,0,0,0.0,0.0
005048,Cortiglione,522,8.4254,2019,1,1,0,19.16,0.12
005049,Cossombrato,516,5.3987,2019,1,0,1,19.38,0.19
005050,Costigliole d'Asti,5682,36.9432,2019,5,7,0,8.8,0.14
005051,Cunico,444,6.7531,2019,1,1,0,22.52,0.15
005052,Dusino San Michele,1065,11.9251,2019,5,6,1,46.95,0.42
005053,Ferrere,1529,13.927,2019,1,2,0,6.54,0.07
005054,Fontanile,524,8.13,2019,0,0,0,0.0,0.0
005055,Frinco,733,7.2168,2019,1,2,0,13.64,0.14
005056,Grana,542,5.8883,2019,0,0,0,0.0,0.0
005057,Grazzano Badoglio,587,10.4721,2019,0,0,0,0.0,0.0
005058,Incisa Scapaccino,2054,20.7037,2019,3,6,0,14.61,0.14
005059,Isola d'Asti,1995,13.5026,2019,9,20,0,45.11,0.67
005060,Loazzolo,319,14.8219,2019,0,0,0,0.0,0.0
005061,Maranzana,233,4.3739,2019,0,0,0,0.0,0.0
005062,Maretto,381,4.9251,2019,1,2,0,26.25,0.2
005063,Moasca,504,4.1551,2019,0,0,0,0.0,0.0
005064,Mombaldone,198,11.9588,2019,2,2,0,101.01,0.17
005065,Mombaruzzo,1008,22.3971,2019,2,1,1,19.84,0.09
005066,Mombercelli,2113,14.2321,2019,3,3,0,14.2,0.21
005067,Monale,983,9.1104,2019,0,0,0,0.0,0.0
005068,Monastero Bormida,882,14.2057,2019,3,6,2,34.01,0.21
005069,Moncalvo,2769,17.421,2019,7,10,1,25.28,0.4
005070,Moncucco Torinese,878,14.3291,2019,2,3,0,22.78,0.14
005071,Mongardino,857,6.855,2019,1,0,1,11.67,0.15
005072,Montabone,327,8.5373,2019,1,1,0,30.58,0.12
005073,Montafia,929,14.497,2019,3,6,0,32.29,0.21
005074,Montaldo Scarampi,719,6.6348,2019,1,2,0,13.91,0.15
005075,Montechiaro d'Asti,1216,10.1408,2019,0,0,0,0.0,0.0
005076,Montegrosso d'Asti,2307,15.4192,2019,4,10,0,17.34,0.26
005077,Montemagno,1053,16.0976,2019,0,0,0,0.0,0.0
005079,Moransengo,186,5.4053,2019,0,0,0,0.0,0.0
005080,Nizza Monferrato,10128,30.3632,2019,18,20,0,17.77,0.59
005081,Olmo Gentile,70,5.617,2019,0,0,0,0.0,0.0
005082,Passerano Marmorito,420,12.026,2019,0,0,0,0.0,0.0
005083,Penango,445,9.563,2019,0,0,0,0.0,0.0
005084,Piea,541,9.0013,2019,1,2,0,18.48,0.11
005085,Pino d'Asti,209,4.082,2019,0,0,0,0.0,0.0
005086,Piovà Massaia,571,11.0244,2019,0,0,0,0.0,0.0
005087,Portacomaro,1955,11.0036,2019,2,3,0,10.23,0.18
005088,Quaranti,159,2.8582,2019,0,0,0,0.0,0.0
005089,Refrancore,1551,13.2049,2019,1,2,0,6.45,0.08
005090,Revigliasco d'Asti,751,8.835,2019,1,1,0,13.32,0.11
005091,Roatto,369,6.4171,2019,0,0,0,0.0,0.0
005092,Robella,467,12.1805,2019,0,0,0,0.0,0.0
005093,Rocca d'Arazzo,915,12.5631,2019,0,0,0,0.0,0.0
005094,Roccaverano,376,29.9827,2019,0,0,0,0.0,0.0
005095,Rocchetta Palafea,352,7.8377,2019,1,2,0,28.41,0.13
005096,Rocchetta Tanaro,1377,15.9109,2019,0,0,0,0.0,0.0
005097,San Damiano d'Asti,8076,47.8656,2019,9,12,0,11.14,0.19
005098,San Giorgio Scarampi,100,6.1477,2019,0,0,0,0.0,0.0
005099,San Martino Alfieri,675,7.2094,2019,0,0,0,0.0,0.0
005100,San Marzano Oliveto,992,9.6838,2019,3,3,0,30.24,0.31
005101,San Paolo Solbrito,1184,11.8691,2019,3,4,1,25.34,0.25
005103,Scurzolengo,529,5.3426,2019,0,0,0,0.0,0.0
005104,Serole,107,12.3285,2019,0,0,0,0.0,0.0
005105,Sessame,249,8.4471,2019,0,0,0,0.0,0.0
005106,Settime,548,6.6804,2019,1,2,0,18.25,0.15
005107,Soglio,156,3.28,2019,1,1,0,64.1,0.3
005108,Tigliole,1701,16.1173,2019,0,0,0,0.0,0.0
005109,Tonco,782,11.7833,2019,1,0,1,12.79,0.08
005110,Tonengo,213,5.5952,2019,0,0,0,0.0,0.0
005111,Vaglio Serra,283,4.7599,2019,0,0,0,0.0,0.0
005112,Valfenera,2365,22.0383,2019,1,3,0,4.23,0.05
005113,Vesime,604,13.1655,2019,0,0,0,0.0,0.0
005114,Viale,245,3.9754,2019,0,0,0,0.0,0.0
005115,Viarigi,857,13.6219,2019,0,0,0,0.0,0.0
005116,Vigliano d'Asti,808,6.653,2019,1,2,0,12.38,0.15
005117,Villafranca d'Asti,2955,12.8798,2019,12,23,1,40.61,0.93
005118,Villanova d'Asti,5581,41.948,2019,11,19,1,19.71,0.26
005119,Villa San Secondo,370,6.1268,2019,0,0,0,0.0,0.0
005120,Vinchio,555,9.2863,2019,0,0,0,0.0,0.0
005121,Montiglio Monferrato,1556,26.8624,2019,2,2,0,12.85,0.07
006001,Acqui Terme,19223,33.2967,2019,35,48,0,18.21,1.05
006002,Albera Ligure,297,21.2298,2019,1,3,0,33.67,0.05
006003,Alessandria,91089,203.5657,2019,441,600,4,48.41,2.17
006004,Alfiano Natta,742,13.1588,2019,0,0,0,0.0,0.0
006005,Alice Bel Colle,730,12.2135,2019,2,1,1,27.4,0.16
006007,Altavilla Monferrato,412,11.328,2019,0,0,0,0.0,0.0
006008,Alzano Scrivia,358,2.1269,2019,0,0,0,0.0,0.0
006009,Arquata Scrivia,6254,29.2434,2019,16,20,0,25.58,0.55
006010,Avolasca,257,12.2375,2019,0,0,0,0.0,0.0
006011,Balzola,1311,16.6197,2019,0,0,0,0.0,0.0
006012,Basaluzzo,2015,15.0526,2019,7,8,0,34.74,0.47
006013,Bassignana,1575,28.7122,2019,0,0,0,0.0,0.0
006014,Belforte Monferrato,502,8.3258,2019,9,10,1,179.28,1.08
006015,Bergamasco,709,13.4397,2019,0,0,0,0.0,0.0
006016,Berzano di Tortona,158,2.8874,2019,0,0,0,0.0,0.0
006017,Bistagno,1773,17.5936,2019,2,4,0,11.28,0.11
006018,Borghetto di Borbera,1914,39.3977,2019,1,1,0,5.22,0.03
006019,Borgoratto Alessandrino,549,6.6034,2019,1,1,0,18.21,0.15
006020,Borgo San Martino,1375,9.723,2019,2,2,0,14.55,0.21
006021,Bosco Marengo,2265,44.5297,2019,6,8,0,26.49,0.13
006022,Bosio,1082,67.6133,2019,1,2,0,9.24,0.01
